Absolute Magnitude,Close Approach Date,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Epoch Osculation,Eccentricity,Perihelion Distance,Aphelion Dist,Perihelion Time,Mean Anomaly,Hazardous,Est Dia in M(avg)
19.4,544,53512.186845474,38265956.0,2323,0,0.00329405,2458000.5,0.6755187385301357,0.361414916923202,1.866232468852064,2457791.1595756896,175.5223788562929,1,566.94720272105
21.8,544,48959.812692225,33488020.0,1957,0,0.0436135,2458000.5,0.5029971333722685,0.7944385856092195,2.402478933195658,2458292.552328171,217.5663535594904,1,187.7338630584
23.8,544,23334.5760386983,57657840.0,1259,8,0.0197548,2455090.5,0.306165836000618,0.8645125640044911,1.62747358732968,2455156.014718412,313.5731188908119,0,74.7381970393
26.0,544,26389.6751434416,8859057.0,1195,7,0.0619617,2458000.5,0.6319692017416474,1.058319797722197,4.692936905415297,2458838.860195192,190.5523349146959,0,27.13579919805
19.6,544,61193.6246797261,47005428.0,1179,0,0.29851,2458000.5,0.6356926317915497,0.6289588706394392,2.823943406536354,2457731.0055165663,117.0907306617706,0,517.0619942241
24.3,544,24743.9354962308,37969672.0,612,5,0.128759,2458000.5,0.04428880042948549,1.135059752373992,1.240259806262706,2457871.120518882,98.5215884424638,0,59.366660120649996
25.8,544,40505.1042472956,17826038.0,275,7,0.00878977,2458000.5,0.5231498873407568,0.9955891748262132,3.180101040592319,2458544.389646106,182.3081737635446,0,29.75381215555
26.3,545,84346.0422019117,68575840.0,1742,7,0.00155558,2458000.5,0.3751314373789389,0.4802142663361282,1.056794618610271,2457934.7631879114,96.17078023053992,0,23.63429308585
25.9,545,34917.1667995766,1094931.625,1187,7,0.00607676,2458000.5,0.4503591086836288,0.9250228470917192,2.440894287917363,2457720.0455227983,126.6065909516966,0,28.41467001445
20.5,545,104290.5115251047,51770616.0,1175,1,0.256539,2458000.5,0.2876202252648192,1.107332606976464,2.001494022437889,2458183.474243588,266.9440230632209,0,341.6194717976
21.6,545,52954.548555785,28173622.0,256,7,0.118253,2458000.5,0.586961156997994,0.5425852805387255,2.084699245997149,2458100.730692977,294.3871143621429,0,205.84608752135
28.1,545,87526.1740752454,73092000.0,223,7,0.00316976,2458000.5,0.4289784150404714,0.9057155106109596,2.266548146200376,2458286.4299857286,218.9234416004799,0,10.3167431158
19.6,546,23474.6350434285,27770922.0,2078,0,0.105939,2458000.5,0.1926178642301258,0.9659217128382804,1.426803293189334,2458077.556599915,301.9610259407987,0,517.0619942241
19.0,546,53492.6970926492,25321602.0,1964,0,0.105547,2458000.5,0.4993659075098179,0.4378727175129701,1.311399751467185,2457902.6478849077,117.9052363796694,0,681.6204581374
21.1,546,38583.07457782,65436292.0,1460,1,0.12718,2458000.5,0.3783893097966663,0.8084699849686011,1.792740057619773,2457895.4446699,69.80781200275335,0,259.14487049900004
22.4,546,37891.5690592555,27070098.0,2542,0,0.0179445,2458000.5,0.1073199442521597,0.994459062969663,1.233571140161867,2457916.670815468,70.26882606529705,0,142.41069858975
25.8,547,24829.4752657802,3110031.5,1183,7,0.0178331,2458000.5,0.356990419576194,0.9795575096690684,2.067232272291706,2458080.2487499714,318.1968300103763,0,29.75381215555
25.0,547,90345.0417439356,2871566.5,1180,9,0.0172711,2455304.5,0.7431007680488934,0.3791445054133427,2.572553734661598,2455356.735114465,331.2853396506989,0,43.00734342095
23.6,547,17970.4964370213,16050020.0,1172,7,0.107505,2458000.5,0.4414868411597603,1.066153196201566,2.751673400455344,2458197.80981656,286.265037870447,0,81.94880347265
20.6,547,34706.8695890506,42457052.0,1081,3,0.00112508,2458000.5,0.04983031324865544,0.909141550144224,1.004498850766908,2457883.477758771,123.232988906733,1,326.2440628073
22.0,547,34465.899004385,62612644.0,1067,4,0.0609457,2458000.5,0.3466116848579783,0.6909614950109958,1.424048764579604,2457890.299651618,99.87650055336282,0,171.21531802344998
22.3,547,45271.4117417788,45198672.0,266,5,0.0397056,2458000.5,0.5478428245474938,0.3764634460045663,1.288724972725324,2457922.3067524508,101.4432712653532,0,149.1223080412
25.6,548,47713.3962934226,43161020.0,1366,6,0.00551963,2458000.5,0.1078109733598011,0.9068518821513614,1.12601751003648,2457863.7629661625,131.5137031248371,0,32.62440628075
19.4,548,62840.9074169156,34733172.0,1170,1,0.0530727,2458000.5,0.3845090270567741,0.8455185393830739,1.90194186719243,2457758.485148124,148.1473617933365,0,566.94720272105
23.4,548,32375.0076716169,9736357.0,1167,0,0.0617594,2458000.5,0.1660580434151698,0.9433366287799144,1.319018973624547,2457885.840414231,93.9329867777682,0,89.85507620775
28.0,548,12026.6509450149,21105946.0,1132,4,0.00193815,2458000.5,0.127339995807201,0.8285169967623265,1.070314146596182,2457951.4906081865,52.21543030462242,0,10.802956239450001
21.5,548,44323.5803279782,31413918.0,2590,0,0.01411,2458000.5,0.1813806675112943,0.7518324733462264,1.084998013079158,2457860.736677665,156.5087651306778,1,215.54731474814997
23.4,548,11556.524014049,39435120.0,524,6,0.194385,2458000.5,0.2088696702773702,1.116983404906203,1.706782447422622,2457713.273395984,168.7449201412298,0,89.85507620775
25.1,548,56206.2341688707,50695372.0,447,2,0.132242,2458000.5,0.213240992919341,0.7802913101702832,1.203267322518588,2458124.425615339,236.3361999562356,0,41.0716941115
27.0,548,30420.7439865157,697501.5625,1177,6,0.00406748,2458000.5,0.2931548906703682,0.8592772728367177,1.572025601004064,2457827.8844277407,126.9318017176545,0,17.12153180235
16.3,549,61896.7241350747,56455896.0,2486,0,0.205902,2458000.5,0.3221493022499302,0.5023422970063431,0.979819774003464,2457947.5670917756,81.77701987464016,0,2363.4293085855998
18.1,549,71730.9492874571,24119926.0,2524,0,0.00139343,2458000.5,0.7312399986355975,0.3689913224004636,2.376888425532421,2458219.8312204937,225.6222850635628,1,1031.67431157805
19.8,549,41238.2453555527,52317644.0,1931,0,0.220449,2458000.5,0.5919028257168419,1.207471772547389,4.710098103638938,2457169.160294347,160.9950407753719,0,471.5661433514
22.4,549,63772.8822093442,21012622.0,1704,1,0.00341163,2458000.5,0.5820928669232597,0.3050865171510333,1.154981966987572,2457898.856231346,160.6090400444316,0,142.41069858975
17.233,549,60032.3793312924,42108564.0,2513,6,0.0645165,2458000.5,0.4766696025090099,0.9228599233831664,2.604013072367303,2457860.8969153706,58.75696442146542,0,1537.95141801735
21.0,549,105810.7959066874,55446012.0,1365,2,0.164167,2458000.5,0.5920637249101245,0.416930587414573,1.627166066273388,2457920.9598810687,75.87228480396955,0,271.35799198045004
24.5,549,48699.4327455218,66278952.0,1031,7,0.0322413,2458000.5,0.3825488704106488,0.6542952975446968,1.465047485032605,2458112.3367663105,258.9510370373866,0,54.14303752645
23.3,549,28942.6283372665,17050418.0,714,8,0.0771494,2456656.5,0.2286795217997765,0.7896970257126138,1.257952551944833,2456524.822281636,125.278892635291,0,94.08981548444999
18.4,550,77543.2692765666,74472152.0,1923,0,0.282797,2458000.5,0.8455454884168803,0.2828777428619524,3.38004851241576,2458095.819927252,322.0955231658273,0,898.5507620774999
20.2,550,64553.0116339436,43967488.0,1783,0,0.149695,2458000.5,0.06872558582652256,1.097320645065123,1.259279361043741,2458029.726985349,337.4781388043926,0,392.23163371830003
25.9,550,28376.5734449593,38130516.0,1235,6,0.0117849,2458000.5,0.1880902153995966,0.7499916936822505,1.097483747327179,2457948.831692603,57.35949132170016,0,28.41467001445
24.1,550,48867.6515091016,18342640.0,1169,9,0.0200444,2455333.5,0.6059191337788942,0.3083616847242926,1.256604854662479,2455413.2682519834,246.4148494270997,0,65.09424840015001
19.6,550,67849.1624906348,36808664.0,1157,2,0.0616621,2458000.5,0.3250700725247306,0.641862240047417,1.260149254533807,2457992.4175790935,8.589558165115687,0,517.0619942241
18.1,551,62833.7080188767,40516816.0,1972,0,0.0287437,2458000.5,0.4623683383170584,0.9096440981804992,2.474249236274737,2457811.2027942496,84.77509268794296,1,1031.67431157805
24.5,551,14861.1266792652,42728476.0,1531,6,0.0112537,2458000.5,0.2057508592877221,0.9543513147450322,1.448802219394585,2458120.687920645,270.0631625904557,0,54.14303752645
24.6,551,24603.0355067654,10934808.0,1161,7,0.0657764,2458000.5,0.1560697650829528,0.799991208121522,1.095879267949657,2457922.703565458,83.07986184462067,0,51.7061994224
27.9,551,83424.6728469835,71612288.0,429,3,0.00229886,2458000.5,0.3642295987331517,0.5017342393887876,1.076616178903798,2458088.190200682,236.7193297653987,0,11.3120838817
24.0,551,44398.8611705239,60207800.0,258,4,0.10079,2458000.5,0.3025247352005125,1.100082150524892,2.054387136184931,2458242.8781081107,239.3984182796722,0,68.16204581375
20.5,552,87589.612807339,46574580.0,2470,1,0.154706,2458000.5,0.5405178023526714,0.4449522594294055,1.491802904133752,2458091.3747801604,266.010279771211,0,341.6194717976
20.8,552,91264.5197493696,47771048.0,1190,6,0.12919,2458000.5,0.6833549605337562,1.140996215434586,6.065787869090591,2457825.0375170805,25.28256147270041,0,297.5381215558
26.6,552,54167.9720793127,41658784.0,486,6,0.0141892,2458000.5,0.2659810585022109,0.6599206453467633,1.138181850483042,2457936.7350952774,73.72403841032603,0,20.5846087521
19.9,553,54917.8607625862,42346304.0,23,0,0.0643258,2457600.5,0.2468998184558027,0.9681685940439588,1.602986260968222,2457451.3628636,100.8422474724799,0,450.3421707193
20.4,553,66547.34694189,63714780.0,1159,2,0.200139,2458000.5,0.5078647760088514,0.9538073363259674,2.9223929022618,2458252.416163396,267.9771255272176,0,357.71950148935
20.3,553,70962.7986781456,73354112.0,1108,7,0.178793,2458000.5,0.4502483318505276,0.9664167930152936,2.549413531859806,2458020.2698325994,351.6399245347599,0,374.57830220405003
27.3,553,52234.4174051002,46682360.0,706,7,0.0109704,2458000.5,0.2363833734002595,0.9111012527271009,1.475177989997315,2458158.126904821,240.7941634256164,0,14.912230804099998
21.6,553,37926.2052923645,63342280.0,10,2,0.0409175,2457600.5,0.4233135009763423,0.5809922697585259,1.433940525589234,2457777.420801445,187.5603561984664,1,205.84608752135
21.5,553,37926.1024028122,63342076.0,2327,1,0.0409294,2458000.5,0.4233477017426433,0.5809498203602207,1.43395525195407,2458146.7543009412,217.4471749083402,1,215.54731474814997
19.9,553,54917.8412019772,42346284.0,1871,0,0.0647323,2458000.5,0.246945251153436,0.9680740301484644,1.602984798260069,2457983.78533608,11.30260877486977,0,450.3421707193
26.2,554,57470.6309418846,36008040.0,1483,7,0.00375541,2458000.5,0.2692252042558297,0.7604190634299232,1.320711998720531,2458031.969116793,330.779713178957,0,24.7481430032
25.1,554,92214.6804250304,73231440.0,1318,7,0.00540056,2458000.5,0.3768124145458345,0.7201011815824007,1.590924257275168,2458052.555584467,318.6943647846905,0,41.0716941115
21.8,554,51426.4261929782,65654588.0,519,6,0.104424,2458000.5,0.04057859068793412,1.116551274916807,1.211000026481414,2458146.644060671,245.2688505637175,0,187.7338630584
20.1,555,64985.591070851,23740390.0,1403,8,0.105279,2454476.5,0.6791748847088167,0.547555356096357,2.865864167492945,2454530.0841301125,336.3135077836748,0,410.71694111505
18.5,555,75369.8138268114,51062352.0,2444,0,0.134651,2458000.5,0.2742321551611447,0.6630858712535468,1.164181280271399,2458055.4094351833,298.0283622973726,0,858.1093159479001
22.2,555,48426.8371719386,63591704.0,1798,1,0.00293641,2458000.5,0.2625987776090017,0.6486730632105314,1.110675968263084,2458099.8106142785,241.3639369375499,1,156.15022590115
19.3,556,61761.4945011846,3956026.5,1914,0,0.000639127,2458000.5,0.6866789126494657,0.9177372500632198,4.94038904346954,2457193.4922122634,158.6677626045965,1,593.6666012068
24.5,556,31217.4091173928,39193068.0,1371,6,0.000297692,2458000.5,0.2540868791771619,0.762814326176452,1.282502493924446,2458053.457075832,309.5301308319202,0,54.14303752645
23.2,556,28287.2070514432,18542888.0,1264,7,0.038182,2458000.5,0.34267812941381,0.6546093190125667,1.337137337549448,2457856.3709884365,142.9385362487662,0,98.5241318746
19.2,556,45051.0362988829,69637304.0,13,0,0.164048,2457600.5,0.4447798447728726,1.170764457573332,3.046533659402986,2457633.45961382,349.3908710300395,0,621.64524614805
19.3,556,45051.0208704047,69637288.0,1877,0,0.163875,2458000.5,0.4448974534506881,1.170476188627149,3.046676825363469,2457633.4579645735,118.1505733062113,0,593.6666012068
25.8,556,35498.7334937569,43910928.0,307,6,0.0424494,2458000.5,0.1932362772885635,0.7191858994474377,1.063705123540903,2457847.7319233255,178.8934670265987,0,29.75381215555
24.8,556,20090.9139262453,45037208.0,2240,4,0.0399229,2458000.5,0.1980372099956834,0.900099466510801,1.344641755225824,2458161.2386388043,226.7645077511612,0,47.156614335149996
20.5,556,52381.3344790802,37242828.0,2456,2,0.00444533,2458000.5,0.6695829494431947,0.7759781130386983,3.920983570573282,2458026.587200587,352.8558425252883,1,341.6194717976
24.7,557,27508.5477394943,6872481.5,1154,7,0.0422991,2458000.5,0.6322976401885937,1.056366764377414,4.689404162516945,2457194.6613111133,163.1077964313548,0,49.37903709974999
22.9,557,29678.0548242041,24833776.0,1162,6,0.139184,2458000.5,0.5246220328920504,0.9853798827372152,3.160289251791494,2457573.8048097286,140.920721378322,0,113.12083881665
21.7,557,26536.1958486325,23887630.0,1154,2,0.0218662,2458000.5,0.2117752909539491,0.7005336431950616,1.076963649532243,2457978.0022573336,26.46516405013255,1,196.58148744435
24.0,558,48559.6508433156,51343116.0,1206,8,0.0536338,2455240.5,0.2153961740834699,0.8996157542559244,1.393556225131364,2455307.060895262,306.5665418083108,0,68.16204581375
24.5,558,40991.7174687878,53094816.0,898,7,0.104643,2458000.5,0.3293875719332472,1.082328849491384,2.145553021447187,2457679.0347377476,154.5278164975542,0,54.14303752645
18.3,558,48976.5268404367,63927776.0,1733,0,0.29933,2458000.5,0.4536534560142245,1.051142724709367,2.796754681361657,2458423.9090345856,203.6226094958361,0,940.89815484425
23.9,558,49516.6804911803,44489124.0,1445,3,0.0441378,2458000.5,0.1598919357533941,0.8543814025183426,1.179598364797751,2457967.057972414,32.13821304511015,0,71.3744240651
22.7,558,49611.7079978202,7124669.5,1201,0,0.0440685,2458000.5,0.1480468163448711,0.965431501827993,1.300964164858782,2457999.800190236,0.5717754023010517,0,124.03453329185
19.1,559,70340.8748653512,36014416.0,2247,2,0.204215,2458000.5,0.4678478731702093,0.7889958452288063,2.176306012828664,2458061.798387141,326.5346978489065,0,650.9424840017
20.6,559,97852.1316291349,44542916.0,1156,1,0.147028,2458000.5,0.4465867807509779,1.08210027869997,2.828540960294546,2458383.279462228,222.0169527623534,0,326.2440628073
23.7,559,47304.368632953,10066820.0,1146,2,0.0208383,2458000.5,0.4959469590723521,0.4456255610548839,1.32254375793093,2458093.062249332,250.2518542330961,0,78.2604997497
22.1,559,31063.3969612184,15653106.0,1123,0,0.0520925,2458000.5,0.5434036851439542,0.9546443862394526,3.226924124844259,2457634.1153046833,119.4476380102663,0,163.50935932570002
27.9,560,31717.2038766241,72171.953125,1146,8,6.91401e-05,2455453.5,0.3140692187770893,0.9243290442009352,1.770779761247324,2455407.562680104,28.94344798524625,0,11.3120838817
27.2,560,30282.2857430496,2282175.0,1145,8,0.015154,2455451.5,0.5206541690039566,1.007510770320008,3.196179781140422,2455434.917721826,5.363486055584168,0,15.6150225901
28.1,560,21615.0140974764,79384.4140625,1150,4,0.000625603,2458000.5,0.1882329622820639,0.8608480971010326,1.260075904743326,2457912.4655680587,79.45367200908683,0,10.3167431158
27.1,560,35998.5537975426,247714.40625,1149,1,0.00108035,2458000.5,0.3884472788369994,0.5080340104651575,1.153422125316629,2458016.8025449114,338.7787406603182,0,16.350935932549998
25.2,560,45905.5639432649,37370060.0,899,7,0.0321691,2458000.5,0.3608672540504058,1.029418991398042,2.191880489568399,2457704.7697288566,142.5929963051817,0,39.22316337185
19.3,560,44467.4734608946,51817648.0,911,1,0.277476,2458000.5,0.1721268371673889,1.263691885651349,1.789171626260455,2458195.3925483585,258.144796818566,0,593.6666012068
18.2,560,131052.0717599414,34023312.0,418,5,0.113972,2458000.5,0.7186368780815485,0.5095936983752267,3.112726774191353,2458069.055153488,332.2790015037876,0,985.2413187458001
24.3,561,26456.5830612665,5285043.0,1143,7,0.017896,2458000.5,0.5248414963558161,1.02577330433194,3.291831437937713,2457765.265863199,73.09456575997869,0,59.366660120649996
17.6,561,94099.0026417941,65464880.0,2136,0,0.27964,2458000.5,0.1870188172895932,1.124743625635976,1.642217405088453,2457719.694880437,170.0785422537994,0,1298.8010075408502
20.2,561,94797.2264967871,52410152.0,1163,6,0.0584764,2458000.5,0.6051972353874271,1.058329422786225,4.302977627962434,2458643.3204410463,215.6447029293726,0,392.23163371830003
24.0,561,15599.8081976715,9192705.0,1152,5,0.0603859,2458000.5,0.3543288351655483,1.057879011007012,2.218956222228932,2457762.0160896257,112.079515421707,0,68.16204581375
26.4,561,59376.8587613911,25600618.0,900,7,0.00154557,2458000.5,0.4645485270911145,0.8532534083977759,2.333789494901768,2457707.923964507,143.352725144192,0,22.57057467285
24.4,561,70994.9923372343,17038518.0,162,7,0.0263565,2458000.5,0.3688135363286106,0.5226138660199681,1.133359118508589,2458012.780276589,343.9351252179481,0,56.6947202721
29.4,561,73954.6050803972,65518984.0,154,5,0.000699108,2458000.5,0.2594541790014659,0.7685046203382061,1.307004007343935,2458123.4111899226,245.4081644701095,0,5.669472027199999
21.6,562,55834.9321250081,33278652.0,1676,0,0.0311029,2458000.5,0.3132730207645655,0.6391859538514879,1.222357201371928,2458014.3517511366,344.7964822785371,1,205.84608752135
19.9,562,142613.3484392713,72554808.0,968,2,0.0298515,2458000.5,0.515313587190268,0.444784135754576,1.390563932602273,2458012.507316387,346.5377589374104,1,450.3421707193
23.6,562,46261.7609773352,15485358.0,909,7,0.0861491,2458000.5,0.1239925543832356,0.8832243764016361,1.133252494476534,2458175.427502637,189.6989616732073,0,81.94880347265
18.9,562,44039.7801192316,74368048.0,2600,1,0.00780919,2458000.5,0.2591852622152756,0.6303045001397517,1.071347661977233,2458062.635208456,281.9665798316067,1,713.74424065115
25.5,562,30664.6056469782,16678305.0,638,6,0.00013018,2458000.5,0.298858195582358,0.6152071868163997,1.139665174067521,2457938.9865192138,73.76512269346557,0,34.1619471798
24.8,562,23953.7863394718,13383770.0,781,7,0.00636869,2458000.5,0.3438975150905612,0.5474909079693823,1.121427959316883,2458073.188684271,266.0140277128618,0,47.156614335149996
20.6,562,105949.0126515179,56382128.0,2651,1,0.00776213,2458000.5,0.5067309960541482,0.4465725796997594,1.364092903545491,2457924.1785943448,87.3248993520435,1,326.2440628073
25.3,563,31780.1566138172,3675180.5,1136,7,0.0235905,2458000.5,0.2939303550194052,1.008202562212452,1.84761362923467,2457988.58903654,6.880192387797671,0,37.4578302204
24.5,563,29605.2067939566,19388416.0,1134,9,0.128749,2455480.5,0.2298182303820832,1.125197381082856,1.796703462249389,2455486.6411457527,356.5723200691482,0,54.14303752645
16.05,563,83962.519772661,59919208.0,2216,0,0.149558,2453681.5,0.4365122239502867,0.4688451088077891,1.195237516354343,2453600.981067549,104.564615889354,0,2651.81129967115
21.4,563,59056.5392616164,33042372.0,1666,2,0.0781464,2458000.5,0.3913111970318248,0.6252503782568122,1.429166838580025,2458088.091445735,277.0764677808798,0,225.7057467285
23.9,563,20654.0189597832,16367227.0,1124,5,0.109753,2458000.5,0.1887581090257342,1.080788015704907,1.583739119122728,2458260.1399464663,193.585809295939,0,71.3744240651
23.9,564,31280.3461676006,8889030.0,1135,8,0.0481181,2455481.5,0.3531830552798929,0.9614903986624216,2.011500357102275,2455521.884094604,338.0381419690568,0,71.3744240651
20.7,564,38047.0246963891,25158516.0,1111,7,0.104408,2458000.5,0.5897515225248614,1.090203968632815,4.224643147156333,2458621.9441732285,218.6111952163166,0,311.56066121444996
14.6,564,110736.3435451924,37523516.0,2621,0,0.0987093,2458000.5,0.7715788638816762,0.5246485983902345,4.06904712789722,2458071.5586722246,339.8802389973472,0,5170.6199422412
20.8,564,35619.2262632824,42025988.0,2337,0,0.0241636,2458000.5,0.2792445622055008,0.712283766806244,1.264208478568475,2458009.8649080875,350.6047159542996,1,297.5381215558
18.6,564,117745.2633686288,43136548.0,2063,0,0.0675992,2458000.5,0.7318793077954446,0.4512846974631685,2.914995567984402,2457833.8640840063,75.21288956149226,0,819.4880347261501
20.8,564,94177.9822880552,70740864.0,1884,1,0.16299,2458000.5,0.5035090135043074,0.4843169458023071,1.46664272506982,2457934.2186997286,67.80592563241163,0,297.5381215558
25.2,564,17961.9991048565,13497601.0,43,0,0.0871549,2457600.5,0.4779257597869694,1.085364213381587,3.072528016423538,2457675.5717126066,335.3159994059869,0,39.22316337185
26.6,564,47846.2502404746,1685540.5,1135,8,0.0108532,2455479.5,0.5250345799589812,0.7953815617799497,2.553837258029118,2455530.2343727746,336.9252991896883,0,20.5846087521
24.7,564,31746.7614894533,3054978.0,744,7,0.0189255,2458000.5,0.3268547774555902,0.8848830423638174,1.744216928127137,2458186.7028221246,238.2343823917116,0,49.37903709974999
25.2,564,17961.99341909,13497622.0,1860,0,0.0885372,2458000.5,0.4777297924128573,1.085722032050494,3.071980307765002,2457675.595022152,106.8378997003826,0,39.22316337185
20.5,564,54768.7379564971,54473960.0,2594,5,0.00624978,2458000.5,0.5714881385786736,0.5711205988989694,2.094479354412127,2457755.5924153295,156.8768442502231,1,341.6194717976
20.2,565,36924.7274066552,26034334.0,2017,0,0.0130652,2458000.5,0.3768073209959183,0.9807581153860272,2.166769602536999,2457645.2945672646,177.3267775472767,1,392.23163371830003
24.4,565,98795.1887773571,68504712.0,1440,7,0.00568196,2458000.5,0.5346643854525518,0.3212196837865588,1.059373908212428,2458055.9890667647,264.6418738701183,0,56.6947202721
22.4,565,27072.9461507554,30400360.0,2542,0,0.0179445,2458000.5,0.1073199442521597,0.994459062969663,1.233571140161867,2457916.670815468,70.26882606529705,0,142.41069858975
23.9,565,38435.9885499517,428454.875,1137,6,0.000568461,2458000.5,0.561929744465992,0.9250068434036852,3.298091309088322,2457759.6404809407,77.36884601094806,0,71.3744240651
25.1,565,10067.30862945,4478659.5,600,5,0.0138323,2458000.5,0.173958830738464,0.9969509845699928,1.416853609361438,2457937.072875852,47.14883037401685,0,41.0716941115
20.2,565,58475.0865531647,66885888.0,375,6,0.433741,2458000.5,0.2976482612561704,1.29549272665193,2.393521353298795,2458184.858851267,287.4650039786357,0,392.23163371830003
23.387,565,65758.185801221,56222272.0,2476,6,0.0135445,2458000.5,0.7381179967863692,0.5565621171006594,3.693917948508453,2457770.5030348897,73.16682290026979,0,90.39462695965
24.5,566,40870.1943301453,8907407.0,1124,8,0.0548246,2455505.5,0.2690681366924573,1.011024418862091,1.755374118717322,2455537.444046079,340.6461722481827,0,54.14303752645
23.6,566,45895.6406286914,9819043.0,1119,8,0.0532314,2455511.5,0.03015671553579461,1.024999351322454,1.088742874337684,2455582.505156689,295.5888693589475,0,81.94880347265
17.3,566,88069.8000145802,71714504.0,2201,0,0.375572,2458000.5,0.5036969192312907,0.6128144972043599,1.856702702871003,2457967.29494744,23.85256875539582,0,1491.2230804117999
20.2,566,53853.9593945353,22572038.0,2604,0,0.139163,2458000.5,0.4072315514275167,0.6642198903105706,1.576857184254238,2458175.0455633956,214.9650423869225,0,392.23163371830003
19.4,566,80062.4716655728,74146744.0,1924,1,0.054975,2458000.5,0.4782238870326821,0.4635531889004665,1.313274754656627,2457970.06559058,35.82167445135119,0,566.94720272105
22.1,566,56423.599995236,33667672.0,1599,0,0.0549144,2458000.5,0.1538369907726766,0.9797020432957112,1.335932255561975,2458117.7636105367,267.2300401028926,0,163.50935932570002
20.6,566,17877.3290387811,22811774.0,1138,0,0.134698,2458000.5,0.2176705056207151,1.116355258033173,1.737570782218986,2458005.608505401,357.0462151881562,0,326.2440628073
20.0,566,65354.180957014,20973156.0,1130,7,0.0205144,2458000.5,0.5231716247905228,0.70683697359454,2.25790678052461,2458207.422376725,247.0006926777605,1,430.07343420970005
21.7,566,77366.610509026,38629496.0,133,6,0.0977823,2458000.5,0.174449467059124,1.086602312770167,1.545828457759024,2458257.4478816236,192.2901111970448,0,196.58148744435
19.0,567,131540.6739854941,24653490.0,1126,8,0.0409558,2455504.5,0.6381753112910045,0.7119939019278015,3.223580005249309,2455554.062079269,342.3035368311643,1,681.6204581374
24.7,567,28818.4236217224,13683383.0,1119,8,0.0746721,2455510.5,0.626834762585952,1.054420465005381,4.596805100978632,2455527.25524716,356.5231500961467,0,49.37903709974999
20.1,567,81299.2788482879,63726968.0,2553,0,0.0451323,2458000.5,0.5216786276267267,0.8713281610200069,2.771946889378695,2458250.096458965,259.9425230436879,1,410.71694111505
23.1,567,28858.0064292766,4756891.0,1128,5,0.0192204,2458000.5,0.5992360441491127,1.001510191117955,3.996495125959952,2458416.7417558855,256.1516401974523,0,103.16743115780001
19.5,567,84946.742794422,66793528.0,1120,7,0.0526636,2458000.5,0.8433518739290244,0.1987585456523412,2.338884905789725,2458182.5679656295,234.4442218675897,0,541.4303752642
23.7,567,49903.1411867989,1092878.125,1115,5,0.00748771,2458000.5,0.2834334494375809,0.5583141254176436,0.9999894961494916,2457912.588699579,125.9840750373712,0,78.2604997497
24.9,567,33616.871865778,3330690.5,1113,6,0.0111526,2458000.5,0.3134835458907075,0.6381355531200056,1.220918368458443,2458056.9597420725,297.9059513920184,0,45.034217071949996
26.5,567,57655.0622092194,46933280.0,546,7,0.018849,2458000.5,0.3929769400736978,0.9699438861144848,2.225795947005675,2457764.892974665,114.9688479715634,0,21.5547314748
19.5,567,81038.2848752995,64834900.0,1101,1,0.294754,2458000.5,0.6111790150178125,0.4384534482877915,1.816843797604828,2458045.071329884,323.3141171003781,0,541.4303752642
21.9,567,107349.084170284,51582480.0,1679,0,0.070206,2458000.5,0.545002705101218,0.4136708577231313,1.40467339337909,2458102.058006068,244.5353426062281,0,179.28444736595
22.7,567,39861.0580830566,34348540.0,1653,0,0.00666038,2458000.5,0.2189198107760587,0.8859388795692577,1.382557727544798,2458058.3168815193,312.8266705253583,0,124.03453329185
18.7,568,56112.999301202,52822596.0,2459,0,0.0242774,2458000.5,0.4997483753146983,0.6358914336021141,1.906394896810668,2458143.107808041,261.9255957920424,1,782.60499749675
17.2,568,115209.4797847368,40636988.0,2669,0,0.0670039,2458000.5,0.7612771255766104,0.5375642919197086,3.966103764341256,2457943.56544947,16.60639653381665,0,1561.5022590116
25.7,568,24159.9270353271,47237016.0,1193,7,0.0124627,2458000.5,0.194490874865223,0.877884628212481,1.301816633559306,2457837.1860634554,141.4740711441671,0,31.156066121450003
20.8,568,117215.0900832661,72278960.0,514,5,0.136835,2458000.5,0.5700431490856017,0.3563343023621769,1.301200874036819,2457957.596881624,56.04589338518406,0,297.5381215558
24.5,569,10959.9929031312,28988386.0,1107,9,0.193006,2455537.5,0.4020892178626062,1.177144208848979,2.760380398554683,2455543.534693509,357.8468744029782,0,54.14303752645
20.9,569,24994.0787497173,44230684.0,1322,1,0.191751,2458000.5,0.2615458757646539,1.151403247141323,1.967011856392907,2458332.6061296617,191.8777974583725,0,284.1467001445
22.8,569,29327.374635517,51858492.0,1293,2,0.0022475,2458000.5,0.2802239956492996,0.7554952507480867,1.343755755624675,2458121.332314285,249.2520729776068,0,118.45205970434999
19.8,569,51853.231923422,6697732.5,1139,0,0.00110985,2458000.5,0.6074477960806909,0.7319715681269554,2.997323852043023,2458371.751613646,216.2932275225305,1,471.5661433514
20.7,569,66358.3470874063,37174532.0,1103,2,0.0584728,2458000.5,0.3686675306374596,0.8051892996399834,1.745572268042373,2458092.0199109167,297.3732522845614,0,311.56066121444996
26.2,569,32258.5623392503,11519554.0,556,7,0.00220122,2458000.5,0.3899853020404004,0.7311728068440904,1.666057323150302,2458009.6296397494,353.1429373585069,0,24.7481430032
